MaxPool1,MaxPool2,MaxPool3,MaxPool4,MaxPool5,classifing
0.8234861493110657,0.906056821346283,0.9430739879608154,0.9527546167373657,0.8832754492759705,0.6613836288452148
0.9330404996871948,0.951650857925415,0.9688563346862793,0.9868462681770325,0.9206945300102234,0.7455792427062988
0.8900793790817261,0.9316244125366211,0.945213258266449,0.9377906322479248,0.8892474174499512,0.6994014978408813
0.8552792072296143,0.8842945098876953,0.9102694988250732,0.9115881323814392,0.8780419230461121,0.6847561597824097
0.8267459869384766,0.9174808263778687,0.9409587979316711,0.9452858567237854,0.9081758260726929,0.7270489931106567
0.8590379953384399,0.9399317502975464,0.9410653114318848,0.9500684142112732,0.934482991695404,0.8001062273979187
0.8102865815162659,0.8965803384780884,0.9200649857521057,0.9030483961105347,0.8849288821220398,0.6722606420516968
0.920891523361206,0.9462292790412903,0.958842396736145,0.9640582203865051,0.9370273947715759,0.7715650796890259
0.7416814565658569,0.8474053144454956,0.903854489326477,0.924197793006897,0.9261887073516846,0.6893336176872253
0.8613914847373962,0.9114013910293579,0.9275360107421875,0.9460852146148682,0.9399410486221313,0.8047914505004883
0.8698306679725647,0.91512131690979,0.9589595794677734,0.9593766927719116,0.9375648498535156,0.7635828256607056
0.8280469179153442,0.898219108581543,0.9354638457298279,0.9328907132148743,0.9055785536766052,0.7110812664031982
0.9177281856536865,0.9345440864562988,0.9229229688644409,0.9097729921340942,0.8952098488807678,0.7004179954528809
0.7881887555122375,0.8968146443367004,0.9333419799804688,0.9182957410812378,0.8836994767189026,0.737216055393219
0.7982494235038757,0.8845322728157043,0.9033238887786865,0.8963744640350342,0.924812376499176,0.7057024240493774
0.921027421951294,0.9437680840492249,0.964428722858429,0.9672905206680298,1.0071014165878296,1.0002233982086182
0.8463108539581299,0.9001868367195129,0.9444524049758911,0.9502418637275696,0.9908540844917297,0.9753897190093994
0.840782642364502,0.8943751454353333,0.9419733881950378,0.9613722562789917,0.9580833911895752,0.9429329633712769
0.8458964824676514,0.8784038424491882,0.93534255027771,0.9402899146080017,0.981354296207428,0.9646182060241699
